doc_id,doc_type,doc_date,doc_name,plan_desc,physical_index,date_edited,has_water,has_sewer,has_drainage,has_easement,has_street,has_utilities,has_addressing,is_as_built,needs_rescan,needs_delete,water_size,water_material,sewer_size,sewer_material,server_location
2425,Construction,,,Home Depot + Final Plat - Survey,U-66,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2426,Construction,,,Lamar County Texas + Maps,U-67,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2427,Construction,,,Lamar County Texas + Some Precints,U-68,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2428,Construction,2/19/1996,,Aquatic Center +,U-69,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2429,Construction,2/24/2000,,The Hills (Plantation) + Outfall Line,U-70,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2430,Construction,,,Oak Creek + Final Plat,U-72,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2431,Construction,6/1/1998,,Brownwood # 3 + Final Plat,U-73,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2432,Construction,2/1/2002,,Fitzhugh Add. +,U-74,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2433,Construction,4/1/2001,,Cope Addition + Extension,U-75,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2434,Construction,11/1/2000,,The Hills # 1 + Final Plat,U-76,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2435,Construction,10/1/2002,,The Hills # 2 + Final Plat,U-77,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2436,Construction,,,#26 &27 +,U-78,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2437,Construction,1/1/2002,,City of Paris + Fire Hydrant Color Map,U-79,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2438,Construction,1/1/1997,,#NAME?,U-80,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2439,Construction,6/20/1974,,Morningside 2 + Final Plat,V-1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2440,Construction,6/21/1974,,600 Blk + Final Plat,V-2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2441,Construction,7/26/1974,,#NAME?,V-3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2442,Construction,7/26/1974,,#NAME?,V-4,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2443,Construction,8/1/1974,,E. Cherry + As Built J&J Property,V-5,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2444,Construction,10/1/1973,,Ridgeview E. + As Built,V-6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2445,Construction,10/1/1973,,Blk 339 + Final Plat,V-7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2446,Construction,2/18/1975,,Morningside 3 + Final Plat,V-8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2447,Construction,7/17/1975,,Blk c + Re-Plat,V-9,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2448,Construction,3/31/1975,,Blk a Lots 1-9 + Plat,V-10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2449,Construction,11/3/1975,,Blk R Lots 1-4 (Tanglewood Addition) + Re-Plat,V-11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2450,Construction,,,Blk 82 Lot 6 + Re-Plat,V-12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2451,Construction,,,#NAME?,V-13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2452,Construction,,,Morningside 5 + Final Plat,V-14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2453,Construction,1/12/1976,,Tanglewood Addition + Replat,V-15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2454,Construction,1/29/1975,,Meadow Place +,V-16,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2455,Construction,4/5/1975,,Dorchester Place + Preliminary Plat,V-17,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2456,Construction,4/23/1976,,Blake Addition + Replat,V-18,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2457,Construction,5/15/1976,,Morningside Estate +,V-19,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2458,Construction,6/20/1977,,Eastfield Estates 1 + Preliminary/Final Plat,V-20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2459,Construction,9/8/1977,,Pine Mill Village # 5 + Final Plat,V-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2460,Construction,9/14/1976,,Town North Estate + Final Plat,V-22,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2461,Construction,,,900 Blk N Collegiate + Replat,V-23,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2462,Construction,,,Reno Dr. E + Replat,V-24,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2463,Construction,2/26/1979,,Blk 329 Lot 4 + Replat,V-25,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2464,Construction,8/28/1978,,Blk 306 Lot 1-f + Replat,V-26,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2465,Construction,6/20/1974,,Pine Mill Village + Final Plat,V-27,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2466,Construction,3/2/1979,,Tanglewood Addition + Replat,V-28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2467,Construction,,,Morningside Est. 2 + Preliminary Plat,V-29,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2468,Construction,8/28/1978,,Pine Mill Village 6 + Final Plat,V-30,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2469,Construction,6/26/1980,,Springlake Estate 1 + Final Plat,V-31,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2470,Construction,8/11/1980,,Meadows Park 2 + Final Plat,V-33,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2471,Construction,,,Wynnwood Addition + Re-Plat,V-34,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2472,Construction,3/1/1981,,Lamar Co. National Bank + Site,V-35,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2473,Construction,7/19/1976,,Morningside Estate 6 + Final Plat,V-36,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2474,Construction,7/1/1976,,Golden Acres Est. + Preliminary Plat,V-37,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2475,Construction,6/28/1976,,Morningside Est. 7 + Preliminary Plat,V-38,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2476,Construction,6/14/1976,,7th - 9th NW + Plat,V-39,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2477,Construction,6/16/1976,,Blk 266 Lot 8-e + Plat,V-40,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2478,Construction,1/1/1973,,Town N.Est.1 + Final Plat,V-41,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2479,Construction,9/16/1976,,Ella Kaye Addition 2 + Replat,V-42,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2480,Construction,9/2/1976,,Tanglewood Addition 7 + Replat,V-43,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2481,Construction,1/1/1976,,Belaire Addition 3 + Final Plat,V-44,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2482,Construction,4/15/1977,,Morningside Estate 3 + Replat,V-46,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2483,Construction,3/21/1977,,Meadow Park Addition + Final Plat,V-47,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2484,Construction,2/3/1977,,Little Froggy Sub. + Preliminary Plat,V-48,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2485,Construction,,,Morn.sd.est.8 + Preliminary Plat,V-49,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2486,Construction,5/15/1976,,Morn.sd.est.5 + Final Plat,V-50,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2487,Construction,5/17/1977,,Twin Oaks Estate (400-500 blk) + Preliminary Plat,V-51,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2488,Construction,9/7/1977,,Blk 266 Lot 10 + Replat,V-52,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2489,Construction,,,Tanglewood Add. 8 + Preliminary Plat,V-53,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2490,Construction,8/22/1977,,Stellrose Addition (Blk 3 Lots 18.19.20 + Replat,V-54,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2491,Construction,8/16/1977,,Blk 230 Lot 16 + Replat,V-55,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2492,Construction,9/26/1977,,Overton Heights + Final Plat,V-56,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2493,Construction,5/11/1977,,Cherry Lane Estate + Final Plat,V-57,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2494,Construction,9/30/1976,,Blk 281 Lots 9 & 9a + Plat,V-58,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2495,Construction,9/1/1976,,Blk 2 Lots a&b + Plat,V-59,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2496,Construction,1/1/1977,,Tanglewood Addition 8 + Final Plat,V-60,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2497,Construction,,,Winchester Estate + Preliminary Plat,V-61,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2498,Construction,,,Audubon Estate 1 + Preliminary Plat,V-62,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2499,Construction,,,Audubon Estate 1 + Final Plat,V-63,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2500,Construction,10/1/1977,,Winchester Estate + Final Plat,V-64,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2501,Construction,1/25/1978,,Morn.SD.Est.7 + Final Plat,V-65,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2502,Construction,,,North Park Estate 2 + Preliminary Plat,V-66,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2503,Construction,2/1/1978,,Tanglewood Addition 8 + Replat,V-67,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2504,Construction,8/1/1978,,Tanglewood Addition 8 + Replat,V-68,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2505,Construction,6/1/1978,,Morn.Sd.Est 9 + Preliminary Plat,V-69,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2506,Construction,12/1/1978,,SW Foundry Plant + Proposed site Layout,V-70,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2507,Construction,4/19/1995,,Parc Ouest 1 +,V-71,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2508,Construction,1/1/1985,,Wastewater Treatment Plant + Plant Improvments,V-72,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2509,Construction,6/1/1987,,Cental Interceptor + Rehab 1,V-73,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2510,Construction,8/1/1986,,SW Industrial Park 1 + Water\Sewer\Plat,V-74,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2511,Construction,10/1/1991,,Jackson Court + Building Survey,V-75,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2512,Construction,3/10/1993,,Love Civic Center + Building Plans,W-1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2513,Construction,7/1/1996,,Wastewater Clarifier/ Sludge Proc.Facilities + Also in Racks,W-2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2514,Construction,5/1/1984,,Boyd's Jewelers + Finished Grading,W-3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2515,Construction,2/1/1985,,+,W-4,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2516,Construction,8/1/1984,,Ridgecrest Addition +,W-5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2517,Construction,7/1/1985,,Wastewater Treatment Plant + Flow Equal.facility,W-6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2518,Construction,3/1/1988,,Morn.sd.north + Partial Plans,W-7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2519,Construction,7/1/1987,,"""#3205-3245 + 8"""" Extension""",W-8,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2520,Construction,8/1/1986,,#NAME?,W-9,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2521,Construction,1/1/1996,,+,W-10,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2522,Construction,1/28/1980,,Big Sandy Creek (Channels) + SE improvements,X-1,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2523,Construction,8/20/1982,,Big Sandy Creek + Owners,X-2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2524,Construction,8/1/1982,,Animal Shelter +,X-3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2525,Construction,8/31/1982,,Kimberly Clark Plant + Proposed Extension,X-4,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2526,Construction,9/7/1982,,Alum Tanks Area +,X-5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2527,Construction,9/7/1982,,Kimberly Clark Plant + Proposed Extension,X-6,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2528,Construction,9/17/1982,,#NAME?,X-7,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2529,Construction,9/17/1982,,#NAME?,X-8,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2530,Construction,11/5/1982,,#NAME?,X-9,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2531,Construction,,,#527 + Curb and Gutter,X-10,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2532,Construction,,,#NAME?,X-11,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2533,Construction,,,#849 8th SE + Curb and Gutter - Proposed,X-12,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2534,Construction,12/3/1982,,Pine Creek + Outfall,X-13,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2535,Construction,7/15/1982,,Buttermilk Creek + Prop. Phases 1-4,X-14,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2536,Construction,,,"""780 South + 8"""" Extension""",X-15,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2537,Construction,1/10/1983,,#NAME?,X-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2538,Construction,1/13/1983,,228' Proposed + Channel Improvements,X-17,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2539,Construction,1/13/1983,,#1117 + Curb and Gutter - As Built,X-18,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2540,Construction,1/21/1983,,"""+ Proposed - 8""""""",X-19,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2541,Construction,1/18/1983,"Proposed 10"" Water Ext. and 6"" Sewer Ext Old Bonham Rd",,X-20,7/5/2013,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,CI,6,VCP,
2542,Construction,6/1/1979,,SW Industrial Mains + As Built,X-21,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2543,Construction,6/1/1979,,"""+ 12""""- 5350'""",X-22,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2544,Construction,6/1/1979,,"""+ 12""""- 5350'""",X-23,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2545,Construction,6/1/1979,,"""Southern Pacific Railroad\7650' + 12"""" Main""",X-24,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2546,Construction,6/1/1979,"14"" Water (Washington to Railroad) Ties to 10"" (19th SW to 14"" Main) and 12"" Water.","3000 foot section of 10""",X-25,6/27/2013,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,14,AC,,,
2547,Construction,6/1/1979,"14"" Water Down 13th SW (Sherman to Washington)",800 foot section,X-26,6/27/2013,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,14,AC,,,
2548,Construction,6/1/1979,"14"" Water down 13th SW (Austin to Sherman)",1200 ft section,X-27,6/27/2013,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,14,AC,,,
2549,Construction,6/1/1979,"14"" Water down 13th SW (Kaufman to Austin)",600 Foot section,X-28,6/27/2013,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,14,AC,,,
2550,Construction,6/1/1979,,"""800' + 14"""" Main""",X-29,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2551,Construction,6/1/1979,,"""800' + 14"""" Main""",X-30,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2552,Construction,6/1/1979,,SW Industrial Mains + As Built,X-31,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2553,Construction,2/1/1983,"6"" Sewer extension 3000 Blk West Kaufman",Extension of Sewer,X-32,7/8/2013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,PVC,,,
2554,Construction,2/1/1983,,Bywaters Park + As Built,X-33,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2555,Construction,2/1/1983,,+,X-34,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2556,Construction,2/1/1983,,#NAME?,X-35,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2557,Construction,2/1/1983,,"""#1180 + 6"""" VCP - Proposed""",X-36,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2558,Construction,3/15/1983,6in Water Line 27th NW (Houston to Graham),,X-37,9/18/2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,CI,,,
2559,Construction,3/7/1983,,"""#950\970\1060 + Sewer (6"""" 171')""",X-38,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2560,Construction,3/15/1983,,#NAME?,X-39,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2561,Construction,3/23/1983,,#1647 + Curb and Gutter,X-40,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2562,Construction,3/22/1983,,"""#1405 + Extension - 8""""""",X-41,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2563,Construction,3/25/1983,,#NAME?,X-42,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2564,Construction,4/19/1983,,#NAME?,X-43,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2565,Construction,5/6/1983,,#NAME?,X-44,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2566,Construction,6/22/1983,"Proposed 6"" Water Ext 2500 Blk West Sherman",Looks like it wasn't built,X-45,7/5/2013,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,PVC,,,
2567,Construction,6/30/1983,,#NAME?,X-46,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2568,Construction,6/14/1983,,#NAME?,X-47,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2569,Construction,8/12/1983,,#NAME?,X-49,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2570,Construction,8/25/1983,,#1950 + Proposed Extension,X-50,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2571,Construction,8/9/1983,W&S extension along 26th SW,Extension to #555,X-51,7/5/2013,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.5,PVC,6,PVC,
2572,Construction,10/4/1987,,#NAME?,X-52,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2573,Construction,10/4/1983,,#NAME?,X-53,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2574,Construction,2/1/1980,,#1330 + Extension,X-54,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2575,Construction,,,Buttermilk Creek + Cross Sect.,X-55,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2576,Construction,,,#325 + Extension,X-56,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
2577,Construction,,,"""#740 - #742 - #742 - 175' + Extensions - As Built 6"""" PVC-SCH.40""",X-57,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
